"Date(UTC)","Value"
"6/9/2020 1:28:00 AM","101586"
"6/9/2020 1:29:00 AM","101636"
"6/9/2020 1:30:00 AM","101898"
"6/9/2020 1:31:00 AM","101699"
"6/9/2020 1:32:00 AM","101911"
"6/9/2020 1:33:00 AM","102042"
"6/9/2020 1:34:00 AM","101983"
"6/9/2020 1:35:00 AM","101473"
"6/9/2020 1:36:00 AM","101222"
"6/9/2020 1:37:00 AM","101094"
"6/9/2020 1:38:00 AM","101338"
"6/9/2020 1:39:00 AM","101186"
"6/9/2020 1:40:00 AM","101585"
"6/9/2020 1:41:00 AM","101507"
"6/9/2020 1:42:00 AM","101854"
"6/9/2020 1:43:00 AM","101719"
"6/9/2020 1:44:00 AM","101660"
"6/9/2020 1:45:00 AM","101595"
"6/9/2020 1:46:00 AM","101440"
"6/9/2020 1:47:00 AM","101321"
"6/9/2020 1:48:00 AM","101312"
"6/9/2020 1:49:00 AM","101059"
"6/9/2020 1:50:00 AM","101560"
"6/9/2020 1:51:00 AM","101375"
"6/9/2020 1:52:00 AM","101063"
"6/9/2020 1:53:00 AM","100893"
"6/9/2020 1:54:00 AM","101100"
"6/9/2020 1:55:00 AM","101277"
"6/9/2020 1:56:00 AM","101218"
"6/9/2020 1:57:00 AM","101264"
"6/9/2020 1:58:00 AM","101190"
"6/9/2020 1:59:00 AM","101432"
"6/9/2020 2:00:00 AM","101586"
"6/9/2020 2:01:00 AM","101727"
"6/9/2020 2:02:00 AM","102028"
"6/9/2020 2:03:00 AM","101739"
"6/9/2020 2:04:00 AM","102170"
"6/9/2020 2:05:00 AM","102624"
"6/9/2020 2:06:00 AM","102075"
"6/9/2020 2:07:00 AM","102271"
"6/9/2020 2:08:00 AM","102305"
"6/9/2020 2:09:00 AM","102376"
"6/9/2020 2:10:00 AM","102785"
"6/9/2020 2:11:00 AM","103120"
"6/9/2020 2:12:00 AM","103125"
"6/9/2020 2:13:00 AM","103030"
"6/9/2020 2:14:00 AM","102479"
"6/9/2020 2:15:00 AM","102532"
"6/9/2020 2:16:00 AM","101974"
"6/9/2020 2:17:00 AM","101637"
"6/9/2020 2:18:00 AM","101652"
"6/9/2020 2:19:00 AM","102015"
"6/9/2020 2:20:00 AM","102356"
"6/9/2020 2:21:00 AM","101808"
"6/9/2020 2:22:00 AM","102154"
"6/9/2020 2:23:00 AM","102246"
"6/9/2020 2:24:00 AM","102693"
"6/9/2020 2:25:00 AM","102132"
"6/9/2020 2:26:00 AM","102009"
"6/9/2020 2:27:00 AM","102356"
"6/9/2020 2:28:00 AM","102074"
"6/9/2020 2:29:00 AM","101922"
"6/9/2020 2:30:00 AM","102248"
"6/9/2020 2:31:00 AM","101840"
"6/9/2020 2:32:00 AM","102189"
"6/9/2020 2:33:00 AM","102346"
"6/9/2020 2:34:00 AM","102400"
"6/9/2020 2:35:00 AM","99902"
"6/9/2020 2:36:00 AM","99467"
"6/9/2020 2:37:00 AM","99841"
"6/9/2020 2:38:00 AM","99971"
"6/9/2020 2:39:00 AM","99694"
"6/9/2020 2:40:00 AM","100033"
"6/9/2020 2:41:00 AM","99937"
"6/9/2020 2:42:00 AM","100502"
"6/9/2020 2:43:00 AM","100120"
"6/9/2020 2:44:00 AM","100087"
"6/9/2020 2:45:00 AM","100165"
"6/9/2020 2:46:00 AM","100373"
"6/9/2020 2:47:00 AM","100814"
"6/9/2020 2:48:00 AM","100794"
"6/9/2020 2:49:00 AM","100285"
"6/9/2020 2:50:00 AM","100214"
"6/9/2020 2:51:00 AM","100535"
"6/9/2020 2:52:00 AM","100445"
"6/9/2020 2:53:00 AM","100465"
"6/9/2020 2:54:00 AM","100809"
"6/9/2020 2:55:00 AM","100946"
"6/9/2020 2:56:00 AM","101194"
"6/9/2020 2:57:00 AM","101350"
"6/9/2020 2:58:00 AM","100893"
"6/9/2020 2:59:00 AM","100822"
"6/9/2020 3:00:00 AM","101050"
"6/9/2020 3:01:00 AM","101340"
"6/9/2020 3:02:00 AM","101543"
"6/9/2020 3:03:00 AM","101864"
"6/9/2020 3:04:00 AM","102063"
"6/9/2020 3:05:00 AM","101849"
"6/9/2020 3:06:00 AM","101818"
"6/9/2020 3:07:00 AM","101257"
"6/9/2020 3:08:00 AM","101491"
"6/9/2020 3:09:00 AM","101516"
"6/9/2020 3:10:00 AM","101529"
"6/9/2020 3:11:00 AM","101004"
"6/9/2020 3:12:00 AM","101494"
"6/9/2020 3:13:00 AM","101819"
"6/9/2020 3:14:00 AM","101777"
"6/9/2020 3:15:00 AM","101674"
"6/9/2020 3:16:00 AM","101414"
"6/9/2020 3:17:00 AM","101751"
"6/9/2020 3:18:00 AM","101705"
"6/9/2020 3:19:00 AM","101633"
"6/9/2020 3:20:00 AM","102048"
"6/9/2020 3:21:00 AM","102746"
"6/9/2020 3:22:00 AM","102100"
"6/9/2020 3:23:00 AM","102163"
"6/9/2020 3:24:00 AM","102094"
"6/9/2020 3:25:00 AM","102544"
"6/9/2020 3:26:00 AM","102718"
"6/9/2020 3:27:00 AM","102312"
"6/9/2020 3:28:00 AM","102287"
"6/9/2020 3:29:00 AM","102207"
"6/9/2020 3:30:00 AM","102015"
"6/9/2020 3:31:00 AM","101668"
"6/9/2020 3:32:00 AM","102247"
"6/9/2020 3:33:00 AM","102023"
"6/9/2020 3:34:00 AM","102305"
"6/9/2020 3:35:00 AM","101874"
"6/9/2020 3:36:00 AM","101941"
"6/9/2020 3:37:00 AM","102030"
"6/9/2020 3:38:00 AM","101976"
"6/9/2020 3:39:00 AM","101867"
"6/9/2020 3:40:00 AM","101895"
"6/9/2020 3:41:00 AM","101353"
"6/9/2020 3:42:00 AM","101742"
"6/9/2020 3:43:00 AM","101496"
"6/9/2020 3:44:00 AM","101288"
"6/9/2020 3:45:00 AM","101208"
"6/9/2020 3:46:00 AM","101513"
"6/9/2020 3:47:00 AM","101855"
"6/9/2020 3:48:00 AM","101555"
"6/9/2020 3:49:00 AM","101495"
"6/9/2020 3:50:00 AM","100835"
"6/9/2020 3:51:00 AM","101246"
"6/9/2020 3:52:00 AM","101074"
"6/9/2020 3:53:00 AM","101200"
"6/9/2020 3:54:00 AM","101413"
"6/9/2020 3:55:00 AM","101467"
"6/9/2020 3:56:00 AM","101350"
"6/9/2020 3:57:00 AM","101152"
"6/9/2020 3:58:00 AM","101216"
"6/9/2020 3:59:00 AM","100993"
"6/9/2020 4:00:00 AM","101253"
"6/9/2020 4:01:00 AM","101093"
"6/9/2020 4:02:00 AM","101904"
"6/9/2020 4:03:00 AM","101968"
"6/9/2020 4:04:00 AM","101529"
"6/9/2020 4:05:00 AM","101368"
"6/9/2020 4:06:00 AM","101892"
"6/9/2020 4:07:00 AM","101295"
"6/9/2020 4:08:00 AM","101210"
"6/9/2020 4:09:00 AM","101111"
"6/9/2020 4:10:00 AM","101253"
"6/9/2020 4:11:00 AM","101120"
"6/9/2020 4:12:00 AM","101285"
"6/9/2020 4:13:00 AM","100933"
"6/9/2020 4:14:00 AM","101098"
"6/9/2020 4:15:00 AM","101025"
"6/9/2020 4:16:00 AM","100812"
"6/9/2020 4:17:00 AM","100664"
"6/9/2020 4:18:00 AM","100922"
"6/9/2020 4:19:00 AM","100629"
"6/9/2020 4:20:00 AM","100848"
"6/9/2020 4:21:00 AM","101115"
"6/9/2020 4:22:00 AM","101062"
"6/9/2020 4:23:00 AM","100713"
"6/9/2020 4:24:00 AM","100930"
"6/9/2020 4:25:00 AM","100723"
"6/9/2020 4:26:00 AM","100955"
"6/9/2020 4:27:00 AM","100963"
"6/9/2020 4:28:00 AM","101334"
"6/9/2020 4:29:00 AM","101357"
"6/9/2020 4:30:00 AM","101021"
"6/9/2020 4:31:00 AM","100959"
"6/9/2020 4:32:00 AM","100843"
"6/9/2020 4:33:00 AM","100598"
"6/9/2020 4:34:00 AM","100462"
"6/9/2020 4:35:00 AM","100710"
"6/9/2020 4:36:00 AM","100625"
"6/9/2020 4:37:00 AM","100411"
"6/9/2020 4:38:00 AM","100113"
"6/9/2020 4:39:00 AM","100200"
"6/9/2020 4:40:00 AM","100407"
"6/9/2020 4:41:00 AM","100733"
"6/9/2020 4:42:00 AM","100869"
"6/9/2020 4:43:00 AM","100479"
"6/9/2020 4:44:00 AM","100694"
"6/9/2020 4:45:00 AM","100752"
"6/9/2020 4:46:00 AM","100423"
"6/9/2020 4:47:00 AM","100213"
"6/9/2020 4:48:00 AM","100404"
"6/9/2020 4:49:00 AM","100112"
"6/9/2020 4:50:00 AM","100466"
"6/9/2020 4:51:00 AM","100343"
"6/9/2020 4:52:00 AM","100431"
"6/9/2020 4:53:00 AM","100214"
"6/9/2020 4:54:00 AM","97809"
"6/9/2020 4:55:00 AM","97763"
"6/9/2020 4:56:00 AM","97647"
"6/9/2020 4:57:00 AM","97786"
"6/9/2020 4:58:00 AM","98079"
"6/9/2020 4:59:00 AM","97716"
"6/9/2020 5:00:00 AM","97533"
"6/9/2020 5:01:00 AM","97526"
"6/9/2020 5:02:00 AM","97553"
"6/9/2020 5:03:00 AM","97365"
"6/9/2020 5:04:00 AM","97500"
"6/9/2020 5:05:00 AM","97392"
"6/9/2020 5:06:00 AM","97880"
"6/9/2020 5:07:00 AM","97968"
"6/9/2020 5:08:00 AM","98295"
"6/9/2020 5:09:00 AM","98277"
"6/9/2020 5:10:00 AM","98550"
"6/9/2020 5:11:00 AM","97780"
"6/9/2020 5:12:00 AM","97716"
"6/9/2020 5:13:00 AM","97325"
"6/9/2020 5:14:00 AM","97490"
"6/9/2020 5:15:00 AM","97397"
"6/9/2020 5:16:00 AM","97576"
"6/9/2020 5:17:00 AM","97642"
"6/9/2020 5:18:00 AM","97847"
"6/9/2020 5:19:00 AM","97918"
"6/9/2020 5:20:00 AM","98255"
"6/9/2020 5:21:00 AM","98373"
"6/9/2020 5:22:00 AM","98395"
"6/9/2020 5:23:00 AM","98380"
"6/9/2020 5:24:00 AM","98199"
"6/9/2020 5:25:00 AM","98332"
"6/9/2020 5:26:00 AM","98205"
"6/9/2020 5:27:00 AM","98038"
"6/9/2020 5:28:00 AM","98090"
"6/9/2020 5:29:00 AM","97910"
"6/9/2020 5:30:00 AM","98267"
"6/9/2020 5:31:00 AM","98194"
"6/9/2020 5:32:00 AM","98237"
"6/9/2020 5:33:00 AM","98586"
"6/9/2020 5:34:00 AM","98401"
"6/9/2020 5:35:00 AM","98496"
"6/9/2020 5:36:00 AM","98245"
"6/9/2020 5:37:00 AM","98555"
"6/9/2020 5:38:00 AM","98750"
"6/9/2020 5:39:00 AM","98745"
"6/9/2020 5:40:00 AM","99274"
"6/9/2020 5:41:00 AM","99277"
"6/9/2020 5:42:00 AM","99473"
"6/9/2020 5:43:00 AM","99319"
"6/9/2020 5:44:00 AM","99092"
"6/9/2020 5:45:00 AM","99333"
"6/9/2020 5:46:00 AM","99168"
"6/9/2020 5:47:00 AM","98888"
"6/9/2020 5:48:00 AM","99070"
"6/9/2020 5:49:00 AM","99151"
"6/9/2020 5:50:00 AM","99118"
"6/9/2020 5:51:00 AM","99655"
"6/9/2020 5:52:00 AM","99488"
"6/9/2020 5:53:00 AM","99788"
"6/9/2020 5:54:00 AM","99969"
"6/9/2020 5:55:00 AM","99924"
"6/9/2020 5:56:00 AM","100236"
"6/9/2020 5:57:00 AM","100706"
"6/9/2020 5:58:00 AM","100581"
"6/9/2020 5:59:00 AM","100453"
"6/9/2020 6:00:00 AM","100866"
"6/9/2020 6:01:00 AM","101229"
"6/9/2020 6:02:00 AM","100749"
"6/9/2020 6:03:00 AM","100542"
"6/9/2020 6:04:00 AM","100677"
"6/9/2020 6:05:00 AM","100742"
"6/9/2020 6:07:00 AM","100713"
"6/9/2020 6:08:00 AM","100448"
"6/9/2020 6:09:00 AM","100716"
"6/9/2020 6:10:00 AM","100945"
"6/9/2020 6:11:00 AM","101382"
"6/9/2020 6:12:00 AM","101103"
"6/9/2020 6:13:00 AM","101218"
"6/9/2020 6:14:00 AM","101249"
"6/9/2020 6:15:00 AM","100987"
"6/9/2020 6:16:00 AM","100924"
"6/9/2020 6:17:00 AM","100815"
"6/9/2020 6:18:00 AM","100865"
"6/9/2020 6:19:00 AM","101190"
"6/9/2020 6:20:00 AM","101167"
"6/9/2020 6:21:00 AM","101365"
"6/9/2020 6:22:00 AM","101790"
"6/9/2020 6:23:00 AM","101972"
"6/9/2020 6:24:00 AM","101577"
"6/9/2020 6:25:00 AM","101201"
"6/9/2020 6:26:00 AM","101198"
"6/9/2020 6:27:00 AM","101634"
"6/9/2020 6:28:00 AM","101529"
"6/9/2020 6:29:00 AM","101778"
"6/9/2020 6:30:00 AM","101410"
"6/9/2020 6:31:00 AM","101861"
"6/9/2020 6:32:00 AM","102206"
"6/9/2020 6:33:00 AM","102269"
"6/9/2020 6:34:00 AM","101997"
"6/9/2020 6:35:00 AM","102048"
"6/9/2020 6:36:00 AM","102423"
"6/9/2020 6:37:00 AM","102158"
"6/9/2020 6:38:00 AM","102070"
"6/9/2020 6:39:00 AM","102030"
"6/9/2020 6:40:00 AM","101803"
"6/9/2020 6:41:00 AM","101801"
"6/9/2020 6:42:00 AM","101795"
"6/9/2020 6:43:00 AM","101948"
"6/9/2020 6:44:00 AM","101781"
"6/9/2020 6:45:00 AM","101952"
"6/9/2020 6:46:00 AM","101945"
"6/9/2020 6:47:00 AM","102528"
"6/9/2020 6:48:00 AM","102614"
"6/9/2020 6:49:00 AM","102645"
"6/9/2020 6:50:00 AM","102496"
"6/9/2020 6:51:00 AM","102475"
"6/9/2020 6:52:00 AM","102734"
"6/9/2020 6:53:00 AM","102664"
"6/9/2020 6:54:00 AM","102862"
"6/9/2020 6:55:00 AM","102883"
"6/9/2020 6:56:00 AM","103379"
"6/9/2020 6:57:00 AM","103050"
"6/9/2020 6:58:00 AM","103218"
"6/9/2020 6:59:00 AM","103632"
"6/9/2020 7:00:00 AM","104096"
"6/9/2020 7:01:00 AM","104256"
"6/9/2020 7:02:00 AM","104735"
"6/9/2020 7:03:00 AM","104140"
"6/9/2020 7:04:00 AM","104241"
"6/9/2020 7:05:00 AM","103956"
"6/9/2020 7:06:00 AM","103900"
"6/9/2020 7:07:00 AM","104111"
"6/9/2020 7:08:00 AM","104046"
"6/9/2020 7:09:00 AM","104162"
"6/9/2020 7:10:00 AM","104392"
"6/9/2020 7:11:00 AM","104696"
"6/9/2020 7:12:00 AM","104701"
"6/9/2020 7:13:00 AM","104201"
"6/9/2020 7:14:00 AM","104144"
"6/9/2020 7:15:00 AM","101210"
"6/9/2020 7:16:00 AM","99908"
"6/9/2020 7:17:00 AM","99610"
"6/9/2020 7:18:00 AM","99755"
"6/9/2020 7:19:00 AM","99429"
"6/9/2020 7:20:00 AM","99643"
"6/9/2020 7:21:00 AM","99466"
"6/9/2020 7:22:00 AM","99661"
"6/9/2020 7:23:00 AM","99653"
"6/9/2020 7:24:00 AM","99827"
"6/9/2020 7:25:00 AM","99674"
"6/9/2020 7:26:00 AM","100259"
"6/9/2020 7:27:00 AM","100256"
"6/9/2020 7:28:00 AM","100632"
"6/9/2020 7:29:00 AM","100584"
"6/9/2020 7:30:00 AM","100680"
"6/9/2020 7:31:00 AM","100608"
"6/9/2020 7:32:00 AM","100462"
"6/9/2020 7:33:00 AM","100891"
"6/9/2020 7:34:00 AM","100686"
"6/9/2020 7:35:00 AM","100271"
"6/9/2020 7:36:00 AM","100842"
"6/9/2020 7:37:00 AM","100703"
"6/9/2020 7:38:00 AM","101038"
"6/9/2020 7:39:00 AM","101361"
"6/9/2020 7:40:00 AM","101789"
"6/9/2020 7:41:00 AM","101297"
"6/9/2020 7:42:00 AM","101383"
"6/9/2020 7:43:00 AM","101391"
"6/9/2020 7:44:00 AM","101575"
"6/9/2020 7:45:00 AM","101548"
"6/9/2020 7:46:00 AM","101573"
"6/9/2020 7:47:00 AM","101469"
"6/9/2020 7:48:00 AM","102048"
"6/9/2020 7:49:00 AM","102059"
"6/9/2020 7:50:00 AM","101613"
"6/9/2020 7:51:00 AM","101812"
"6/9/2020 7:52:00 AM","101300"
"6/9/2020 7:53:00 AM","101304"
"6/9/2020 7:54:00 AM","101088"
"6/9/2020 7:55:00 AM","101456"
"6/9/2020 7:56:00 AM","101509"
"6/9/2020 7:57:00 AM","101422"
"6/9/2020 7:58:00 AM","101565"
"6/9/2020 7:59:00 AM","101324"
"6/9/2020 8:00:00 AM","102110"
"6/9/2020 8:01:00 AM","102216"
"6/9/2020 8:02:00 AM","102533"
"6/9/2020 8:03:00 AM","102857"
"6/9/2020 8:04:00 AM","102558"
"6/9/2020 8:05:00 AM","102581"
"6/9/2020 8:06:00 AM","102636"
"6/9/2020 8:07:00 AM","102498"
"6/9/2020 8:08:00 AM","102452"
"6/9/2020 8:09:00 AM","102738"
"6/9/2020 8:10:00 AM","103063"
"6/9/2020 8:11:00 AM","103578"
"6/9/2020 8:12:00 AM","103264"
"6/9/2020 8:13:00 AM","103315"
"6/9/2020 8:14:00 AM","103165"
"6/9/2020 8:15:00 AM","105013"
"6/9/2020 8:16:00 AM","104993"
"6/9/2020 8:17:00 AM","104313"
"6/9/2020 8:18:00 AM","104038"
"6/9/2020 8:19:00 AM","103894"
"6/9/2020 8:20:00 AM","103671"
"6/9/2020 8:21:00 AM","103732"
"6/9/2020 8:22:00 AM","103470"
"6/9/2020 8:23:00 AM","103084"
"6/9/2020 8:24:00 AM","103398"
"6/9/2020 8:25:00 AM","103227"
"6/9/2020 8:26:00 AM","102995"
"6/9/2020 8:27:00 AM","103077"
"6/9/2020 8:28:00 AM","103059"
"6/9/2020 8:29:00 AM","102971"
"6/9/2020 8:30:00 AM","103137"
"6/9/2020 8:31:00 AM","103300"
"6/9/2020 8:32:00 AM","103190"
"6/9/2020 8:33:00 AM","103101"
"6/9/2020 8:34:00 AM","102794"
"6/9/2020 8:35:00 AM","103100"
"6/9/2020 8:36:00 AM","103588"
"6/9/2020 8:37:00 AM","103717"
"6/9/2020 8:38:00 AM","103364"
"6/9/2020 8:39:00 AM","103464"
"6/9/2020 8:40:00 AM","103413"
"6/9/2020 8:41:00 AM","103166"
"6/9/2020 8:42:00 AM","103263"
"6/9/2020 8:43:00 AM","102400"
"6/9/2020 8:44:00 AM","102594"
"6/9/2020 8:45:00 AM","102447"
"6/9/2020 8:46:00 AM","102379"
"6/9/2020 8:47:00 AM","102623"
"6/9/2020 8:48:00 AM","102485"
"6/9/2020 8:49:00 AM","102384"
"6/9/2020 8:50:00 AM","102585"
"6/9/2020 8:51:00 AM","102530"
"6/9/2020 8:52:00 AM","102755"
"6/9/2020 8:53:00 AM","102726"
"6/9/2020 8:54:00 AM","102499"
"6/9/2020 8:55:00 AM","102602"
"6/9/2020 8:56:00 AM","102810"
"6/9/2020 8:57:00 AM","102980"
"6/9/2020 8:58:00 AM","103171"
"6/9/2020 8:59:00 AM","103109"
"6/9/2020 9:00:00 AM","103119"
"6/9/2020 9:01:00 AM","103137"
"6/9/2020 9:02:00 AM","103509"
"6/9/2020 9:03:00 AM","103514"
"6/9/2020 9:04:00 AM","103408"
"6/9/2020 9:05:00 AM","103480"
"6/9/2020 9:06:00 AM","103381"
"6/9/2020 9:07:00 AM","103324"
"6/9/2020 9:08:00 AM","103357"
"6/9/2020 9:09:00 AM","103118"
"6/9/2020 9:10:00 AM","103292"
"6/9/2020 9:11:00 AM","103653"
"6/9/2020 9:12:00 AM","103831"
"6/9/2020 9:13:00 AM","103976"
"6/9/2020 9:14:00 AM","103820"
"6/9/2020 9:15:00 AM","103694"
"6/9/2020 9:16:00 AM","103761"
"6/9/2020 9:17:00 AM","103746"
"6/9/2020 9:18:00 AM","103668"
"6/9/2020 9:19:00 AM","103538"
"6/9/2020 9:20:00 AM","103662"
"6/9/2020 9:21:00 AM","103774"
"6/9/2020 9:22:00 AM","103676"
"6/9/2020 9:23:00 AM","104032"
"6/9/2020 9:24:00 AM","104318"
"6/9/2020 9:25:00 AM","104195"
"6/9/2020 9:26:00 AM","104187"
"6/9/2020 9:27:00 AM","104126"
"6/9/2020 9:28:00 AM","103993"
"6/9/2020 9:29:00 AM","104053"
"6/9/2020 9:30:00 AM","104211"
"6/9/2020 9:31:00 AM","104385"
"6/9/2020 9:32:00 AM","104439"
"6/9/2020 9:33:00 AM","104189"
"6/9/2020 9:34:00 AM","104222"
"6/9/2020 9:35:00 AM","104198"
"6/9/2020 9:36:00 AM","104285"
"6/9/2020 9:37:00 AM","104270"
"6/9/2020 9:38:00 AM","104160"
"6/9/2020 9:39:00 AM","104394"
"6/9/2020 9:40:00 AM","100669"
"6/9/2020 9:41:00 AM","99922"
"6/9/2020 9:42:00 AM","100167"
"6/9/2020 9:43:00 AM","99649"
"6/9/2020 9:44:00 AM","99738"
"6/9/2020 9:45:00 AM","100108"
"6/9/2020 9:46:00 AM","100921"
"6/9/2020 9:47:00 AM","100846"
"6/9/2020 9:48:00 AM","100882"
"6/9/2020 9:49:00 AM","101069"
"6/9/2020 9:50:00 AM","100710"
"6/9/2020 9:51:00 AM","100552"
"6/9/2020 9:52:00 AM","100510"
"6/9/2020 9:53:00 AM","100735"
"6/9/2020 9:54:00 AM","100641"
"6/9/2020 9:55:00 AM","100611"
"6/9/2020 9:56:00 AM","100854"
"6/9/2020 9:57:00 AM","100672"
"6/9/2020 9:58:00 AM","100597"
"6/9/2020 9:59:00 AM","100751"
"6/9/2020 10:00:00 AM","101055"
"6/9/2020 10:01:00 AM","100936"
"6/9/2020 10:02:00 AM","101034"
"6/9/2020 10:03:00 AM","100855"
"6/9/2020 10:04:00 AM","100857"
"6/9/2020 10:05:00 AM","100639"
"6/9/2020 10:06:00 AM","100836"
"6/9/2020 10:07:00 AM","101128"
"6/9/2020 10:08:00 AM","101191"
"6/9/2020 10:09:00 AM","101459"
"6/9/2020 10:10:00 AM","101119"
"6/9/2020 10:11:00 AM","100930"
"6/9/2020 10:12:00 AM","100840"
"6/9/2020 10:13:00 AM","101091"
"6/9/2020 10:14:00 AM","101012"
"6/9/2020 10:15:00 AM","101030"
"6/9/2020 10:16:00 AM","101322"
"6/9/2020 10:17:00 AM","101280"
"6/9/2020 10:18:00 AM","101799"
"6/9/2020 10:19:00 AM","101401"
"6/9/2020 10:20:00 AM","101484"
"6/9/2020 10:21:00 AM","101964"
"6/9/2020 10:22:00 AM","102305"
"6/9/2020 10:23:00 AM","102006"
"6/9/2020 10:24:00 AM","101770"
"6/9/2020 10:25:00 AM","101828"
"6/9/2020 10:26:00 AM","101626"
"6/9/2020 10:27:00 AM","102552"
"6/9/2020 10:28:00 AM","102228"
"6/9/2020 10:29:00 AM","102027"
"6/9/2020 10:30:00 AM","102140"
"6/9/2020 10:31:00 AM","102073"
"6/9/2020 10:32:00 AM","101905"
"6/9/2020 10:33:00 AM","102281"
"6/9/2020 10:34:00 AM","102239"
"6/9/2020 10:35:00 AM","102456"
"6/9/2020 10:36:00 AM","102052"
"6/9/2020 10:37:00 AM","101826"
"6/9/2020 10:38:00 AM","101667"
"6/9/2020 10:39:00 AM","101450"
"6/9/2020 10:40:00 AM","101101"
"6/9/2020 10:41:00 AM","101156"
"6/9/2020 10:42:00 AM","101223"
"6/9/2020 10:43:00 AM","101387"
"6/9/2020 10:44:00 AM","101746"
"6/9/2020 10:45:00 AM","101907"
"6/9/2020 10:46:00 AM","101937"
"6/9/2020 10:47:00 AM","101522"
"6/9/2020 10:48:00 AM","101795"
"6/9/2020 10:49:00 AM","101782"
"6/9/2020 10:50:00 AM","102311"
"6/9/2020 10:51:00 AM","102599"
"6/9/2020 10:52:00 AM","102752"
"6/9/2020 10:53:00 AM","102414"
"6/9/2020 10:54:00 AM","102440"
"6/9/2020 10:55:00 AM","102351"
"6/9/2020 10:56:00 AM","102371"
"6/9/2020 10:57:00 AM","102314"
"6/9/2020 10:58:00 AM","101923"
"6/9/2020 10:59:00 AM","101720"
"6/9/2020 11:00:00 AM","101811"
"6/9/2020 11:01:00 AM","102103"
"6/9/2020 11:02:00 AM","102257"
"6/9/2020 11:03:00 AM","102172"
"6/9/2020 11:04:00 AM","102116"
"6/9/2020 11:05:00 AM","102133"
"6/9/2020 11:06:00 AM","102482"
"6/9/2020 11:07:00 AM","102132"
"6/9/2020 11:08:00 AM","101905"
"6/9/2020 11:09:00 AM","102023"
"6/9/2020 11:10:00 AM","101859"
"6/9/2020 11:11:00 AM","101507"
"6/9/2020 11:12:00 AM","101633"
"6/9/2020 11:13:00 AM","101793"
"6/9/2020 11:14:00 AM","101622"
"6/9/2020 11:15:00 AM","101662"
"6/9/2020 11:16:00 AM","101791"
"6/9/2020 11:17:00 AM","101201"
"6/9/2020 11:18:00 AM","101891"
"6/9/2020 11:19:00 AM","101529"
"6/9/2020 11:20:00 AM","101497"
"6/9/2020 11:21:00 AM","101343"
"6/9/2020 11:22:00 AM","101302"
"6/9/2020 11:23:00 AM","101399"
"6/9/2020 11:24:00 AM","101662"
"6/9/2020 11:25:00 AM","101470"
"6/9/2020 11:26:00 AM","101676"
"6/9/2020 11:27:00 AM","101790"
"6/9/2020 11:28:00 AM","101632"
"6/9/2020 11:29:00 AM","101804"
"6/9/2020 11:30:00 AM","102161"
"6/9/2020 11:31:00 AM","101969"
"6/9/2020 11:32:00 AM","101945"
"6/9/2020 11:33:00 AM","102116"
"6/9/2020 11:34:00 AM","101644"
"6/9/2020 11:35:00 AM","101485"
"6/9/2020 11:36:00 AM","101388"
"6/9/2020 11:37:00 AM","101692"
"6/9/2020 11:38:00 AM","101495"
"6/9/2020 11:39:00 AM","101916"
"6/9/2020 11:40:00 AM","101975"
"6/9/2020 11:41:00 AM","102152"
"6/9/2020 11:42:00 AM","102361"
"6/9/2020 11:43:00 AM","102405"
"6/9/2020 11:44:00 AM","102197"
"6/9/2020 11:45:00 AM","102318"
"6/9/2020 11:46:00 AM","102066"
"6/9/2020 11:47:00 AM","101718"
"6/9/2020 11:48:00 AM","102321"
"6/9/2020 11:49:00 AM","102753"
"6/9/2020 11:50:00 AM","102677"
"6/9/2020 11:51:00 AM","102887"
"6/9/2020 11:52:00 AM","102602"
"6/9/2020 11:53:00 AM","102918"
"6/9/2020 11:54:00 AM","102251"
"6/9/2020 11:55:00 AM","102479"
"6/9/2020 11:56:00 AM","102469"
"6/9/2020 11:57:00 AM","102502"
"6/9/2020 11:58:00 AM","102376"
"6/9/2020 11:59:00 AM","102653"
"6/9/2020 12:00:00 PM","103120"
"6/9/2020 12:01:00 PM","104526"
"6/9/2020 12:02:00 PM","106203"
"6/9/2020 12:03:00 PM","106295"
"6/9/2020 12:04:00 PM","106426"
"6/9/2020 12:05:00 PM","106594"
"6/9/2020 12:06:00 PM","105852"
"6/9/2020 12:07:00 PM","105944"
"6/9/2020 12:08:00 PM","99869"
"6/9/2020 12:09:00 PM","100014"
"6/9/2020 12:10:00 PM","100050"
"6/9/2020 12:11:00 PM","100179"
"6/9/2020 12:12:00 PM","100046"
"6/9/2020 12:13:00 PM","99562"
"6/9/2020 12:14:00 PM","99426"
"6/9/2020 12:15:00 PM","99510"
"6/9/2020 12:16:00 PM","99764"
"6/9/2020 12:17:00 PM","99934"
"6/9/2020 12:18:00 PM","99762"
"6/9/2020 12:19:00 PM","99753"
"6/9/2020 12:20:00 PM","99522"
"6/9/2020 12:21:00 PM","99760"
"6/9/2020 12:22:00 PM","99780"
"6/9/2020 12:23:00 PM","99609"
"6/9/2020 12:24:00 PM","99559"
"6/9/2020 12:25:00 PM","99482"
"6/9/2020 12:26:00 PM","99372"
"6/9/2020 12:27:00 PM","99041"
"6/9/2020 12:28:00 PM","99253"
"6/9/2020 12:29:00 PM","99432"
"6/9/2020 12:30:00 PM","99492"
"6/9/2020 12:31:00 PM","99567"
"6/9/2020 12:32:00 PM","99345"
"6/9/2020 12:33:00 PM","99819"
"6/9/2020 12:34:00 PM","99472"
